Time,Event Time,State at A,State at B,Comment
s,s,State,State,

267.3518879,267.35190,0,0,
268.455488,268.45550,0,1,
268.597576,268.59760,1,1,
268.6595919,268.65960,1,0,
268.798832,268.79880,0,0,
269.8594559,269.85950,1,0,
269.8680079,269.86800,1,1,
270.0541359,270.05410,0,1,
270.0813599,270.08140,0,0,
271.1777199,271.17770,0,1,
271.316864,271.31690,1,1,
271.398648,271.39870,1,0,
271.5044959,271.50450,0,0,
272.57236,272.57240,1,0,
272.6094319,272.60940,1,1,
272.757208,272.75720,0,1,
272.836304,272.83630,0,0,
273.927552,273.92760,0,1,
274.017696,274.01770,1,1,
274.1556,274.15560,1,0,
274.2017919,274.20180,0,0,
275.2694639,275.26950,1,0,
275.366992,275.36700,1,1,
275.455968,275.45600,0,1,
275.590216,275.59020,0,0,
276.6833919,276.68340,0,1,
276.718056,276.71800,1,1,
276.9001439,276.90010,1,0,
276.9106559,276.91060,0,0,
277.9706799,277.97070,1,0,
278.109464,278.10950,1,1,
278.170128,278.17010,0,1,
278.317168,278.31720,0,0,
279.41612,279.41610,0,1,
279.4379599,279.43800,1,1,
279.6171599,279.61720,1,0,
279.648064,279.64810,0,0,
280.696688,280.69670,1,0,
280.8243759,280.82440,1,1,
280.913304,280.91330,0,1,
281.020216,281.02020,0,0,
282.1232559,282.12330,0,1,
282.1872399,282.18720,1,1,
282.3169279,282.31690,1,0,
282.409088,282.40910,0,0,
283.452672,283.45270,1,0,
283.524112,283.52410,1,1,
283.672392,283.67240,0,1,
283.7196879,283.71970,0,0,
284.8206159,284.82060,0,1,
284.9451039,284.94510,1,1,
285.0200319,285.02000,1,0,
285.158304,285.15830,0,0,
286.2084479,286.20840,1,0,
286.2272079,286.22720,1,1,
286.4143199,286.41430,0,1,
286.434192,286.43420,0,0,
287.5292639,287.52930,0,1,
287.67964,287.67960,1,1,
287.7443599,287.74440,1,0,
287.875992,287.87600,0,0,
288.9368639,288.93690,1,0,
288.953056,288.95310,1,1,
289.1275999,289.12760,0,1,
289.177144,289.17720,0,0,
290.2645359,290.26450,0,1,
290.387976,290.38800,1,1,
290.494528,290.49450,1,0,
290.5745119,290.57450,0,0,
291.639904,291.63990,1,0,
291.70576,291.70570,1,1,
291.82608,291.82610,0,1,
291.936712,291.93670,0,0,
293.022856,293.02290,0,1,
293.0850079,293.08500,1,1,
293.2502399,293.25020,1,0,
293.274024,293.27400,0,0,
294.335672,294.33570,1,0,
294.459472,294.45950,1,1,
294.5295999,294.52960,0,1,
294.5296159,294.52960,1,1,
294.6786879,294.67870,0,0,
295.7695599,295.76960,0,1,
295.7928399,295.79280,1,1,
295.9809439,295.98100,1,0,
295.9954879,295.99550,0,0,
297.046472,297.04650,1,0,
297.188136,297.18810,1,1,
297.257024,297.25700,0,1,
297.3910879,297.39110,0,0,
298.4893919,298.48940,0,1,
298.527248,298.52730,1,1,
298.6876959,298.68770,1,0,
298.746944,298.74690,0,0,
299.78884,299.78880,1,0,
299.892656,299.89270,1,1,
300.0119919,300.01200,0,1,
300.0897839,300.08980,0,0,
301.1894079,301.18940,0,1,
301.284992,301.28500,1,1,
301.387184,301.38720,1,0,
301.507072,301.50710,0,0,
302.548392,302.54840,1,0,
